Invoice_ID,Line_No,Item_Description,HSN_Code,Quantity,Unit_Price,Tax_Rate,Line_Total_Amount,PO_Match_Status
INV001787,5,Laptop,848414,4,19456.72,28.00,99618.41,Not Matched
INV001788,1,Printer,907811,1,12325.58,18.00,14544.18,Partial Match
INV001788,2,Keyboard,208549,1,11702.95,18.00,13809.48,Partial Match
INV001788,3,Printer,554606,7,18673.60,12.00,146401.02,Partial Match
INV001788,4,Server,164431,2,1671.52,5.00,3510.19,Matched
INV001788,5,Server,893831,2,19559.03,28.00,50071.12,Not Matched
INV001789,1,Laptop,146848,10,5886.55,28.00,75347.84,Not Matched
INV001789,2,Keyboard,722819,4,5041.83,12.00,22587.40,Not Matched
INV001789,3,Tablet,234950,2,6527.23,18.00,15404.26,Partial Match
INV001789,4,SSD,147876,7,7223.64,12.00,56633.34,Matched
INV001790,1,SSD,497801,5,14609.04,5.00,76697.46,Partial Match
INV001790,2,Tablet,175818,8,15903.79,5.00,133591.84,Matched
INV001790,3,Monitor,447077,8,12207.77,5.00,102545.27,Not Matched
INV001790,4,SSD,615214,8,1374.10,5.00,11542.44,Partial Match
INV001790,5,Tablet,574563,2,14288.66,12.00,32006.60,Partial Match
INV001791,1,Webcam,671689,3,1257.01,5.00,3959.58,Matched
INV001791,2,Tablet,865307,7,8610.39,18.00,71121.82,Matched
INV001792,1,Laptop,288657,1,16858.94,28.00,21579.44,Not Matched
INV001792,2,Router,629432,5,19908.17,5.00,104517.89,Partial Match
INV001792,3,Mouse,915646,2,15147.19,18.00,35747.37,Not Matched
INV001793,1,Mouse,819506,8,5532.90,18.00,52230.58,Matched
INV001793,2,Tablet,212723,5,3006.30,28.00,19240.32,Matched
INV001793,3,Keyboard,324990,3,11707.60,18.00,41444.90,Not Matched
INV001794,1,Monitor,965234,6,10037.40,18.00,71064.79,Not Matched
INV001794,2,Mouse,827217,10,11037.05,12.00,123614.96,Partial Match
INV001794,3,SSD,340909,1,3964.64,12.00,4440.40,Partial Match
INV001794,4,Monitor,449047,6,17581.79,5.00,110765.28,Partial Match
INV001795,1,Laptop,328450,5,7434.77,28.00,47582.53,Not Matched
INV001795,2,SSD,718853,2,9033.39,18.00,21318.80,Partial Match
INV001795,3,Monitor,139187,8,8649.09,12.00,77495.85,Partial Match
INV001795,4,Mouse,597474,8,3776.87,12.00,33840.76,Matched
INV001795,5,Tablet,946243,3,15803.56,18.00,55944.60,Matched
INV001796,1,Keyboard,575255,7,18830.08,18.00,155536.46,Not Matched
INV001796,2,Keyboard,533489,7,9035.43,5.00,66410.41,Not Matched
INV001796,3,Webcam,562251,4,14450.71,5.00,60692.98,Matched
INV001796,4,Router,811583,5,16353.63,18.00,96486.42,Matched
INV001796,5,Monitor,556322,2,9046.08,28.00,23157.96,Matched
INV001797,1,SSD,382760,3,14972.68,28.00,57495.09,Matched
INV001797,2,Monitor,498342,10,4796.55,12.00,53721.36,Matched
INV001797,3,Server,719677,8,2028.19,5.00,17036.80,Not Matched
INV001798,1,Webcam,732652,10,19427.39,28.00,248670.59,Matched
INV001798,2,Tablet,135545,7,11459.36,5.00,84226.30,Partial Match
INV001799,1,Laptop,491261,2,15664.79,12.00,35089.13,Not Matched
INV001799,2,Mouse,161861,2,1727.63,5.00,3628.02,Partial Match
INV001799,3,Mouse,673447,6,8345.41,12.00,56081.16,Matched
INV001800,1,Monitor,268750,4,1378.14,18.00,6504.82,Not Matched
INV001800,2,Tablet,473285,1,19942.53,12.00,22335.63,Matched
INV001800,3,Monitor,859369,1,19691.82,5.00,20676.41,Partial Match
INV001800,4,Server,889197,1,14940.51,5.00,15687.54,Matched
INV001800,5,Webcam,462411,10,10659.36,12.00,119384.83,Matched
INV001801,1,Printer,161036,10,19098.97,28.00,244466.82,Not Matched
INV001801,2,Mouse,132081,1,10474.47,5.00,10998.19,Matched
INV001801,3,Mouse,842098,1,3675.28,18.00,4336.83,Not Matched
INV001802,1,Laptop,927817,8,6235.13,12.00,55866.76,Not Matched
INV001802,2,Monitor,951653,4,14582.15,18.00,68827.75,Not Matched
INV001802,3,Mouse,324913,1,19185.22,28.00,24557.08,Partial Match
INV001803,1,SSD,482318,6,7370.16,5.00,46432.01,Matched
INV001803,2,Tablet,641235,1,2432.36,18.00,2870.18,Not Matched
INV001804,1,Webcam,168544,2,15738.09,28.00,40289.51,Matched
INV001804,2,Keyboard,540364,4,5174.57,5.00,21733.19,Matched
INV001805,1,Tablet,494210,7,14632.68,28.00,131108.81,Matched
INV001805,2,Server,699552,2,1263.79,12.00,2830.89,Not Matched
INV001805,3,SSD,559225,8,16824.71,28.00,172285.03,Partial Match
INV001806,1,Printer,231650,3,2256.57,28.00,8665.23,Partial Match
INV001806,2,Monitor,301590,6,8656.74,12.00,58173.29,Not Matched
INV001806,3,Router,580994,5,10223.62,18.00,60319.36,Partial Match
INV001807,1,Router,244642,10,18195.18,28.00,232898.30,Matched
INV001807,2,Server,497295,5,19735.72,12.00,110520.03,Matched
INV001807,3,Laptop,463112,10,1823.86,5.00,19150.53,Not Matched
INV001807,4,Keyboard,771912,3,3546.53,18.00,12554.72,Matched
INV001808,1,Printer,161257,7,12654.30,12.00,99209.71,Partial Match
INV001808,2,Tablet,519006,4,5811.16,12.00,26034.00,Not Matched
INV001808,3,Printer,442028,4,3439.80,5.00,14447.16,Partial Match
INV001809,1,Tablet,255397,10,14932.60,28.00,191137.28,Partial Match
INV001809,2,Webcam,369491,6,7713.63,5.00,48595.87,Matched
INV001809,3,Router,391927,10,6109.74,28.00,78204.67,Partial Match
INV001809,4,Keyboard,211875,3,5448.27,5.00,17162.05,Not Matched
INV001810,1,Router,114632,10,3692.30,18.00,43569.14,Not Matched
INV001810,2,Webcam,132543,6,13637.70,12.00,91645.34,Not Matched
INV001810,3,Server,410975,3,8533.71,5.00,26881.19,Matched
INV001811,1,Laptop,160849,2,9979.89,18.00,23552.54,Partial Match
INV001811,2,Laptop,555366,6,8823.40,28.00,67763.71,Partial Match
INV001812,1,SSD,675436,10,16122.81,28.00,206371.97,Partial Match
INV001812,2,Mouse,480232,2,12268.39,28.00,31407.08,Partial Match
INV001813,1,SSD,582186,8,6053.20,28.00,61984.77,Matched
INV001813,2,Mouse,177149,2,19212.88,12.00,43036.85,Matched
INV001813,3,Laptop,455224,7,11299.89,5.00,83054.19,Partial Match
INV001813,4,Mouse,551678,2,18491.56,28.00,47338.39,Matched
INV001813,5,Server,267590,3,13566.37,5.00,42734.07,Matched
INV001814,1,Webcam,711407,7,9460.26,28.00,84763.93,Matched
INV001814,2,Monitor,113853,9,18884.20,28.00,217545.98,Matched
INV001815,1,SSD,841059,1,7608.55,28.00,9738.94,Matched
INV001815,2,Printer,801756,7,13053.20,18.00,107819.43,Not Matched
INV001815,3,Router,206712,4,14922.36,28.00,76402.48,Partial Match
INV001816,1,Laptop,215825,6,18733.09,12.00,125886.36,Not Matched
INV001816,2,Printer,251299,4,17435.86,28.00,89271.60,Not Matched
INV001816,3,Mouse,136840,7,5429.01,5.00,39903.22,Matched
INV001816,4,Mouse,634108,7,7049.41,12.00,55267.37,Matched
INV001816,5,Keyboard,393214,10,3933.36,5.00,41300.28,Partial Match
INV001817,1,Laptop,195427,8,1237.44,5.00,10394.50,Matched
INV001817,2,Monitor,927697,2,18211.35,12.00,40793.42,Partial Match
INV001818,1,Mouse,521546,6,6811.68,18.00,48226.69,Not Matched
INV001818,2,Server,284953,10,13598.92,5.00,142788.66,Not Matched
INV001818,3,Mouse,268220,5,1073.49,18.00,6333.59,Matched
INV001818,4,Monitor,509834,3,15311.89,18.00,54204.09,Matched
INV001818,5,SSD,901391,1,7725.14,5.00,8111.40,Not Matched
INV001819,1,Tablet,304719,10,9325.53,18.00,110041.25,Matched
INV001819,2,SSD,805270,10,4830.23,5.00,50717.42,Not Matched
INV001820,1,Printer,224738,9,19862.64,28.00,228817.61,Matched
INV001820,2,SSD,144837,8,11859.45,28.00,121440.77,Matched
INV001820,3,Laptop,205733,6,4199.60,28.00,32252.93,Not Matched
INV001820,4,Router,236740,3,8004.21,18.00,28334.90,Partial Match
INV001820,5,Monitor,773254,9,1815.73,12.00,18302.56,Not Matched
INV001821,1,Monitor,750750,1,5331.29,12.00,5971.04,Partial Match
INV001821,2,Laptop,971498,5,17095.11,12.00,95732.62,Not Matched
INV001821,3,Keyboard,853405,9,4165.25,5.00,39361.61,Matched
INV001821,4,Router,806088,8,12736.34,18.00,120231.05,Not Matched
INV001822,1,SSD,402054,5,5710.56,28.00,36547.58,Partial Match
INV001822,2,Keyboard,189643,9,13079.05,28.00,150670.66,Partial Match
INV001822,3,Tablet,522003,7,7609.81,28.00,68183.90,Not Matched
INV001822,4,SSD,407185,9,10333.05,5.00,97647.32,Not Matched
INV001823,1,Router,603655,6,12921.22,12.00,86830.60,Not Matched
INV001823,2,Server,755473,9,8540.75,12.00,86090.76,Not Matched
INV001823,3,Keyboard,147121,6,7554.34,28.00,58017.33,Not Matched
INV001823,4,Monitor,179326,4,1602.51,18.00,7563.85,Matched
INV001823,5,Server,208212,1,3796.21,28.00,4859.15,Not Matched
INV001824,1,Printer,798503,2,10759.25,18.00,25391.83,Not Matched
INV001824,2,SSD,918477,7,7557.18,28.00,67712.33,Partial Match
INV001824,3,Tablet,594175,3,14119.27,5.00,44475.70,Partial Match
INV001825,1,Router,750214,6,15801.40,12.00,106185.41,Not Matched
INV001825,2,Laptop,386040,3,5937.10,5.00,18701.87,Not Matched
INV001825,3,Laptop,475918,5,8855.91,5.00,46493.53,Matched
INV001825,4,Printer,680796,9,3837.86,18.00,40758.07,Matched
INV001826,1,Printer,810170,4,4652.20,18.00,21958.38,Partial Match
INV001826,2,SSD,956717,5,1049.16,18.00,6190.04,Partial Match
INV001826,3,Printer,822386,4,13641.08,5.00,57292.54,Matched
INV001826,4,Laptop,327040,1,16836.49,28.00,21550.71,Partial Match
INV001826,5,Mouse,164354,8,8378.09,5.00,70375.96,Not Matched
INV001827,1,Tablet,505761,6,10113.41,18.00,71602.94,Not Matched
INV001827,2,Server,357690,9,15585.19,28.00,179541.39,Partial Match
INV001828,1,Printer,644558,5,2256.59,18.00,13313.88,Not Matched
INV001828,2,Printer,155415,4,16417.40,28.00,84057.09,Partial Match
INV001828,3,SSD,125209,2,8428.50,28.00,21576.96,Partial Match
INV001829,1,Printer,889534,9,19385.35,18.00,205872.42,Not Matched
INV001829,2,Monitor,329378,6,2167.98,18.00,15349.30,Not Matched
INV001830,1,Monitor,406905,5,15843.55,18.00,93476.95,Partial Match
INV001830,2,Printer,964364,7,7997.12,12.00,62697.42,Matched
INV001830,3,Server,212978,4,6944.13,5.00,29165.35,Partial Match
INV001830,4,Tablet,183713,3,2026.28,12.00,6808.30,Not Matched
INV001830,5,Mouse,554410,3,4901.48,5.00,15439.66,Matched
INV001831,1,Tablet,953603,9,2179.85,18.00,23150.01,Matched
INV001831,2,Tablet,765981,5,6448.45,5.00,33854.36,Partial Match
INV001831,3,SSD,868937,4,15981.14,12.00,71595.51,Not Matched
INV001831,4,SSD,243112,4,4492.56,28.00,23001.91,Not Matched
INV001832,1,SSD,549783,10,8494.30,5.00,89190.15,Partial Match
INV001832,2,Keyboard,773196,5,15611.88,12.00,87426.53,Matched
INV001832,3,Keyboard,178088,4,11496.06,12.00,51502.35,Matched
INV001832,4,Tablet,993371,2,1133.49,28.00,2901.73,Partial Match
INV001833,1,Laptop,332885,10,16139.63,28.00,206587.26,Not Matched
INV001833,2,Router,908669,2,10664.75,28.00,27301.76,Not Matched
INV001833,3,Router,685310,1,2443.31,12.00,2736.51,Partial Match
INV001833,4,Laptop,468902,4,16869.40,18.00,79623.57,Matched
INV001834,1,Tablet,441793,5,16783.73,12.00,93988.89,Matched
INV001834,2,Webcam,293273,10,9786.23,12.00,109605.78,Not Matched
INV001835,1,Mouse,538858,9,11335.65,5.00,107121.89,Partial Match
INV001835,2,Tablet,143733,8,2578.88,5.00,21662.59,Not Matched
INV001835,3,Monitor,157351,3,5872.65,12.00,19732.10,Not Matched
INV001835,4,SSD,214896,9,16823.19,18.00,178662.28,Not Matched
INV001835,5,SSD,658039,1,3199.66,28.00,4095.56,Not Matched
INV001836,1,SSD,329974,8,1035.80,18.00,9777.95,Not Matched
INV001836,2,Server,842460,2,11226.09,5.00,23574.79,Matched
INV001836,3,Printer,152972,9,14325.33,18.00,152135.00,Not Matched
INV001836,4,Webcam,453723,5,14985.86,5.00,78675.77,Not Matched
INV001836,5,Tablet,173030,5,6315.51,12.00,35366.86,Matched
INV001837,1,Laptop,891511,8,8168.63,12.00,73190.92,Matched
INV001837,2,Printer,290986,6,5616.79,12.00,37744.83,Not Matched
INV001837,3,Keyboard,734453,6,15743.02,18.00,111460.58,Not Matched
INV001837,4,Server,725182,1,18504.99,18.00,21835.89,Not Matched
INV001838,1,SSD,862373,3,12943.75,5.00,40772.81,Matched
INV001838,2,Server,165451,6,14385.59,12.00,96671.16,Matched
INV001838,3,Printer,637704,7,8782.30,18.00,72541.80,Partial Match
INV001838,4,Tablet,222602,9,10381.04,28.00,119589.58,Partial Match
INV001839,1,Printer,450762,2,16934.83,18.00,39966.20,Not Matched
INV001839,2,Mouse,734359,7,18835.93,5.00,138444.09,Not Matched
INV001839,3,SSD,786656,6,11655.10,28.00,89511.17,Not Matched
INV001840,1,Tablet,567926,9,13762.36,12.00,138724.59,Partial Match
INV001840,2,Tablet,451617,10,18133.76,12.00,203098.11,Partial Match
INV001840,3,Router,987363,1,15291.15,18.00,18043.56,Not Matched
INV001841,1,Webcam,726098,4,8667.65,12.00,38831.07,Partial Match
INV001841,2,Tablet,979402,4,6105.02,28.00,31257.70,Partial Match
INV001842,1,Server,528082,5,8389.15,12.00,46979.24,Not Matched
INV001842,2,Tablet,918707,9,12632.56,5.00,119377.69,Matched
INV001842,3,Laptop,442172,9,2688.72,12.00,27102.30,Not Matched
INV001842,4,Keyboard,683469,10,2808.77,12.00,31458.22,Matched
INV001842,5,Tablet,189801,9,15681.94,12.00,158073.96,Matched
INV001843,1,Keyboard,734371,3,5719.01,28.00,21961.00,Matched
INV001843,2,Laptop,181459,8,16660.01,5.00,139944.08,Partial Match
INV001843,3,Printer,983824,1,3194.79,18.00,3769.85,Matched
INV001844,1,Printer,553700,8,16358.40,18.00,154423.30,Matched
INV001844,2,Tablet,737108,1,4870.82,5.00,5114.36,Not Matched
INV001844,3,SSD,427957,6,1730.78,5.00,10903.91,Partial Match
INV001844,4,Server,951044,10,17170.09,5.00,180285.95,Partial Match
INV001844,5,SSD,276555,10,6232.12,5.00,65437.26,Not Matched
INV001845,1,Monitor,542051,8,9378.75,18.00,88535.40,Partial Match
INV001845,2,Keyboard,471598,2,10996.80,28.00,28151.81,Not Matched
INV001845,3,Router,266840,4,14515.03,5.00,60963.13,Matched
INV001845,4,Laptop,935947,1,16210.94,18.00,19128.91,Partial Match
INV001845,5,Server,784001,2,13325.60,28.00,34113.54,Not Matched
INV001846,1,Laptop,141663,9,17264.38,12.00,174024.95,Partial Match
INV001846,2,Webcam,494720,9,17846.32,28.00,205589.61,Not Matched
INV001846,3,Mouse,912431,5,12854.63,5.00,67486.81,Matched
INV001846,4,Laptop,463730,9,16653.28,28.00,191845.79,Not Matched
INV001846,5,Tablet,574240,9,11847.26,12.00,119420.38,Partial Match
INV001847,1,Printer,820933,7,1336.28,28.00,11973.07,Matched
INV001847,2,Server,459653,1,14902.51,12.00,16690.81,Matched
INV001847,3,Printer,366150,10,2605.01,18.00,30739.12,Partial Match
INV001847,4,Tablet,165764,1,6844.69,5.00,7186.92,Partial Match
INV001848,1,Router,787187,2,11357.41,28.00,29074.97,Partial Match
INV001848,2,Monitor,245750,1,2770.28,5.00,2908.79,Not Matched
INV001849,1,Server,580298,1,1771.25,18.00,2090.08,Matched
INV001849,2,Printer,777910,3,8152.87,28.00,31307.02,Partial Match
INV001849,3,Server,653618,1,9524.06,12.00,10666.95,Matched
INV001849,4,Laptop,136948,10,17348.51,28.00,222060.93,Partial Match
INV001850,1,Server,834072,6,16361.65,18.00,115840.48,Not Matched
INV001850,2,Webcam,739787,9,12499.40,28.00,143993.09,Not Matched
INV001850,3,Tablet,109912,3,18578.83,28.00,71342.71,Matched
INV001851,1,Laptop,803399,9,11880.71,18.00,126173.14,Matched
INV001851,2,SSD,683734,10,14531.49,18.00,171471.58,Partial Match
INV001851,3,Monitor,215079,9,13625.31,28.00,156963.57,Not Matched
INV001852,1,SSD,859332,9,1104.89,5.00,10441.21,Partial Match
INV001852,2,Router,954223,7,2195.76,12.00,17214.76,Matched
INV001852,3,Server,520965,1,5100.52,18.00,6018.61,Partial Match
INV001852,4,Keyboard,726063,9,15823.80,18.00,168048.76,Partial Match
INV001852,5,SSD,958514,8,8506.73,12.00,76220.30,Partial Match
INV001853,1,Mouse,381768,5,6737.72,12.00,37731.23,Matched
INV001853,2,Mouse,956008,10,9353.85,12.00,104763.12,Matched
INV001853,3,Mouse,773510,5,10560.24,5.00,55441.26,Matched
INV001853,4,Keyboard,838225,4,4551.79,18.00,21484.45,Not Matched
INV001854,1,Mouse,368234,7,10406.54,18.00,85958.02,Partial Match
INV001854,2,Monitor,846851,7,9440.19,5.00,69385.40,Matched
INV001855,1,SSD,748493,5,10427.01,5.00,54741.80,Partial Match
INV001855,2,Mouse,243755,7,3052.96,18.00,25217.45,Partial Match
INV001855,3,Laptop,444598,10,6573.42,5.00,69020.91,Partial Match
INV001855,4,SSD,503593,3,18096.31,12.00,60803.60,Partial Match
INV001855,5,Tablet,485311,3,9914.04,12.00,33311.17,Matched
INV001856,1,Printer,505524,8,10340.12,5.00,86857.01,Partial Match
INV001856,2,Webcam,855220,1,2145.47,12.00,2402.93,Not Matched
INV001856,3,Router,571720,8,16618.64,12.00,148903.01,Partial Match
INV001856,4,Router,526043,9,8014.20,18.00,85110.80,Partial Match
INV001856,5,Laptop,817122,10,4891.54,12.00,54785.25,Not Matched
INV001857,1,Tablet,839730,10,4119.76,28.00,52732.93,Not Matched
INV001857,2,Printer,957693,6,12875.08,18.00,91155.57,Partial Match
INV001857,3,Monitor,832661,9,3629.89,12.00,36589.29,Not Matched
INV001858,1,Monitor,905525,6,10734.65,28.00,82442.11,Matched
INV001858,2,Mouse,201264,9,19127.07,18.00,203129.48,Not Matched
INV001858,3,Mouse,178909,4,8815.68,18.00,41610.01,Matched
INV001858,4,Server,307014,10,5165.81,18.00,60956.56,Partial Match
INV001859,1,Tablet,804346,7,15992.21,28.00,143290.20,Matched
INV001859,2,Webcam,377169,5,14111.91,28.00,90316.22,Partial Match
INV001859,3,Router,826334,8,15472.82,5.00,129971.69,Matched
INV001860,1,Server,618513,4,1838.27,18.00,8676.63,Partial Match
INV001860,2,SSD,798379,1,19032.64,18.00,22458.52,Partial Match
INV001860,3,Printer,604181,6,19471.13,12.00,130845.99,Not Matched
INV001860,4,Mouse,835640,9,9381.32,12.00,94563.71,Not Matched
INV001860,5,Webcam,515197,2,18168.47,28.00,46511.28,Not Matched
INV001861,1,Keyboard,182233,5,13256.69,28.00,84842.82,Matched
INV001861,2,Tablet,662899,1,17290.02,5.00,18154.52,Not Matched
INV001862,1,Webcam,696735,5,3755.90,18.00,22159.81,Partial Match
INV001862,2,Server,645879,9,6155.76,12.00,62050.06,Matched
INV001862,3,Router,207989,8,18157.08,12.00,162687.44,Not Matched
INV001863,1,Laptop,508590,3,17427.56,18.00,61693.56,Matched
INV001863,2,Server,712437,1,14809.18,12.00,16586.28,Partial Match
INV001864,1,Printer,597597,3,2475.54,28.00,9506.07,Not Matched
INV001864,2,Router,396900,3,1956.35,28.00,7512.38,Matched
INV001865,1,Mouse,613974,8,6919.73,28.00,70858.04,Not Matched
INV001865,2,Mouse,946516,1,9075.81,18.00,10709.46,Not Matched
INV001866,1,SSD,731331,5,2715.47,18.00,16021.27,Not Matched
INV001866,2,Router,749223,4,19251.80,5.00,80857.56,Matched
INV001867,1,SSD,316619,6,10270.28,5.00,64702.76,Partial Match
INV001867,2,Tablet,653837,4,18708.78,5.00,78576.88,Not Matched
INV001867,3,SSD,892397,5,14494.83,28.00,92766.91,Matched
INV001867,4,Printer,684309,2,1604.54,5.00,3369.53,Partial Match
INV001868,1,Tablet,152642,10,19093.26,12.00,213844.51,Partial Match
INV001868,2,Mouse,941647,10,8835.38,5.00,92771.49,Matched
INV001868,3,SSD,768914,10,5054.20,18.00,59639.56,Matched
INV001868,4,Laptop,516850,6,14409.17,28.00,110662.43,Not Matched
INV001868,5,Keyboard,468697,9,15981.41,28.00,184105.84,Not Matched
INV001869,1,Mouse,834671,1,15630.28,5.00,16411.79,Matched
INV001869,2,Server,743797,8,6979.55,12.00,62536.77,Partial Match
INV001869,3,Mouse,784027,5,19529.69,18.00,115225.17,Partial Match
INV001869,4,Laptop,490299,2,9498.96,28.00,24317.34,Matched
INV001870,1,Keyboard,137887,1,6613.70,18.00,7804.17,Matched
INV001870,2,Keyboard,502139,10,12751.14,12.00,142812.77,Partial Match
INV001870,3,SSD,658984,2,7774.26,5.00,16325.95,Not Matched
INV001870,4,Laptop,473778,9,18835.91,18.00,200037.36,Matched
INV001871,1,Printer,810410,1,11721.01,28.00,15002.89,Partial Match
INV001871,2,Webcam,232128,1,10569.98,28.00,13529.57,Not Matched
INV001871,3,Router,811394,7,6971.16,12.00,54653.89,Not Matched
INV001871,4,Printer,825645,2,2986.58,18.00,7048.33,Not Matched
INV001871,5,Tablet,974435,9,1059.82,5.00,10015.30,Not Matched
INV001872,1,Monitor,666484,3,17719.69,18.00,62727.70,Partial Match
INV001872,2,Webcam,596320,6,5354.49,5.00,33733.29,Matched
INV001872,3,Keyboard,465547,9,15323.80,5.00,144809.91,Matched
INV001872,4,Webcam,647129,4,18551.24,5.00,77915.21,Not Matched
INV001873,1,Router,648989,6,5324.51,18.00,37697.53,Not Matched
INV001873,2,Laptop,707936,3,4709.02,28.00,18082.64,Partial Match
INV001873,3,Monitor,507090,5,14629.48,5.00,76804.77,Matched
INV001873,4,Tablet,104659,8,14223.02,12.00,127438.26,Partial Match
INV001874,1,Keyboard,592671,5,18263.49,5.00,95883.32,Partial Match
INV001874,2,Router,854064,3,10578.29,18.00,37447.15,Partial Match
INV001874,3,Router,234452,4,13451.80,12.00,60264.06,Matched
INV001874,4,SSD,849720,4,3887.24,18.00,18347.77,Matched
INV001875,1,Monitor,496845,9,18120.37,12.00,182653.33,Matched
INV001875,2,Printer,925963,5,10314.81,18.00,60857.38,Matched
INV001875,3,Tablet,442053,6,7765.95,18.00,54982.93,Partial Match
INV001875,4,Laptop,212362,4,15036.83,28.00,76988.57,Matched
INV001875,5,Webcam,597599,9,2354.71,18.00,25007.02,Not Matched
INV001876,1,SSD,469121,9,18935.16,12.00,190866.41,Partial Match
INV001876,2,Server,710697,7,18756.44,5.00,137859.83,Matched
INV001876,3,Mouse,702720,1,10572.87,5.00,11101.51,Matched
INV001877,1,Tablet,170745,4,10179.88,28.00,52120.99,Matched
INV001877,2,SSD,842210,8,2989.64,5.00,25112.98,Partial Match
INV001877,3,Keyboard,188058,1,3161.37,12.00,3540.73,Partial Match
INV001877,4,Keyboard,481108,10,10354.81,12.00,115973.87,Matched
INV001878,1,Keyboard,491675,7,3367.50,5.00,24751.13,Matched
INV001878,2,Mouse,576014,10,11165.53,28.00,142918.78,Partial Match
INV001878,3,Router,374140,8,8381.83,5.00,70407.37,Not Matched
INV001879,1,Mouse,765435,7,18288.33,5.00,134419.23,Partial Match
INV001879,2,Laptop,191218,2,15908.02,28.00,40724.53,Matched
INV001879,3,Printer,423299,4,12562.59,28.00,64320.46,Not Matched
INV001879,4,Monitor,194757,5,6174.11,12.00,34575.02,Not Matched
INV001880,1,SSD,947626,4,7261.71,5.00,30499.18,Matched
INV001880,2,Router,106343,9,12192.53,12.00,122900.70,Partial Match
INV001880,3,Mouse,166102,9,2623.77,18.00,27864.44,Matched
INV001880,4,Printer,351612,6,19924.37,12.00,133891.77,Partial Match
INV001881,1,Webcam,436765,5,11743.62,5.00,61654.01,Not Matched
INV001881,2,Mouse,551615,10,9445.65,5.00,99179.33,Matched
INV001881,3,Printer,999263,7,3374.32,12.00,26454.67,Matched
INV001882,1,Webcam,443299,4,14723.24,18.00,69493.69,Partial Match
INV001882,2,Tablet,303388,4,16034.20,18.00,75681.42,Not Matched
INV001882,3,Printer,819500,8,13498.35,18.00,127424.42,Not Matched
INV001882,4,Monitor,901171,4,13097.98,18.00,61822.47,Partial Match
INV001882,5,Server,742388,7,18230.45,28.00,163344.83,Not Matched
INV001883,1,Mouse,548717,4,11874.27,12.00,53196.73,Partial Match
INV001883,2,Monitor,501290,4,18697.56,5.00,78529.75,Partial Match
INV001883,3,Printer,969506,2,18209.73,18.00,42974.96,Not Matched
INV001883,4,Laptop,805626,10,17525.21,12.00,196282.35,Not Matched
INV001883,5,Laptop,922943,7,18366.30,18.00,151705.64,Not Matched
INV001884,1,Tablet,423599,2,1859.72,5.00,3905.41,Not Matched
INV001884,2,Mouse,489182,10,3307.48,5.00,34728.54,Matched
INV001884,3,Keyboard,852636,3,5528.05,12.00,18574.25,Not Matched
INV001884,4,Printer,552987,8,6752.58,5.00,56721.67,Not Matched
INV001884,5,Printer,701668,4,6118.96,18.00,28881.49,Partial Match
INV001885,1,Server,753469,3,11570.87,12.00,38878.12,Partial Match
INV001885,2,Tablet,699955,3,7548.27,12.00,25362.19,Not Matched
INV001885,3,Server,144878,4,4287.52,5.00,18007.58,Matched
INV001885,4,Tablet,749340,1,7358.33,28.00,9418.66,Partial Match
INV001885,5,Keyboard,587096,9,11039.04,12.00,111273.52,Partial Match
INV001886,1,Monitor,767203,8,14333.39,5.00,120400.48,Matched
INV001886,2,SSD,741409,6,14208.52,28.00,109121.43,Matched
INV001886,3,Keyboard,452315,5,2716.76,5.00,14262.99,Partial Match
INV001887,1,Keyboard,972984,8,18630.37,12.00,166928.12,Matched
INV001887,2,Mouse,299483,8,3542.02,18.00,33436.67,Partial Match
INV001887,3,SSD,405858,4,18664.96,28.00,95564.60,Not Matched
INV001887,4,Tablet,938568,1,9505.34,5.00,9980.61,Partial Match
INV001887,5,Laptop,653134,4,8250.68,18.00,38943.21,Partial Match
INV001888,1,Server,100109,1,5175.74,5.00,5434.53,Partial Match
INV001888,2,Server,278541,2,19380.15,28.00,49613.18,Partial Match
INV001888,3,Mouse,166463,5,14706.87,28.00,94123.97,Not Matched
INV001889,1,Webcam,794043,2,16907.72,28.00,43283.76,Not Matched
INV001889,2,Keyboard,939364,2,8718.04,12.00,19528.41,Partial Match
INV001889,3,Monitor,868203,8,6119.86,5.00,51406.82,Matched
INV001889,4,Server,638995,10,13740.64,28.00,175880.19,Not Matched
INV001889,5,Mouse,441584,1,10006.89,28.00,12808.82,Not Matched
INV001890,1,Server,162671,3,4739.88,12.00,15926.00,Matched
INV001890,2,Mouse,110057,2,17866.81,12.00,40021.65,Matched
INV001891,1,Printer,122876,5,13016.26,12.00,72891.06,Not Matched
INV001891,2,Tablet,638116,2,3792.61,28.00,9709.08,Partial Match
INV001892,1,Printer,927739,5,15646.48,18.00,92314.23,Partial Match
INV001892,2,Server,457137,3,9775.13,5.00,30791.66,Partial Match
INV001893,1,Printer,163273,4,4902.80,5.00,20591.76,Not Matched
INV001893,2,Monitor,304794,8,10602.90,12.00,95001.98,Not Matched
INV001894,1,SSD,474911,2,5877.77,28.00,15047.09,Matched
INV001894,2,Mouse,688109,5,13345.21,5.00,70062.35,Matched
INV001894,3,Router,394096,10,12673.95,28.00,162226.56,Partial Match
INV001894,4,Mouse,273976,9,17564.18,28.00,202339.35,Matched
INV001895,1,Keyboard,193842,3,3597.72,12.00,12088.34,Partial Match
INV001895,2,SSD,606212,9,9808.62,18.00,104167.54,Partial Match
